"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.123864208E0,-4.452303886E-2,-1.470709223E-1,-1.434672832E-2,1.543307674E-1
6.133843208E0,-1.868594706E-2,-8.407185137E-2,2.432967961E-2,8.949398930E-2
6.143853208E0,-1.219232172E-2,-3.396589100E-2,1.277148386E-2,3.828113453E-2
6.153863208E0,-2.815726697E-3,-5.819850683E-2,-6.162988138E-4,5.826984073E-2
6.163842208E0,-3.544085115E-2,-7.282648623E-2,-1.829009513E-2,8.303179275E-2
6.173852208E0,-4.704406589E-2,-1.141171843E-1,-5.602275789E-2,1.355522972E-1
6.183831208E0,-5.945302695E-2,-1.226517802E-1,-4.810562789E-2,1.445415963E-1
6.193841208E0,-4.862193704E-2,-1.232645684E-1,-9.734795451E-2,1.644228416E-1
6.203820208E0,-6.464389265E-2,-1.270050323E-1,-1.009065700E-1,1.746174302E-1
6.213830208E0,-5.518719077E-2,-1.167934549E-1,-1.245176268E-1,1.794184397E-1
6.223809208E0,-3.517246395E-2,-7.636580586E-2,-8.860578239E-2,1.221467282E-1
6.233819208E0,-2.061055809E-2,-3.936345577E-2,-1.215910953E-1,1.294552866E-1
6.243798208E0,-2.747898996E-2,-5.826984286E-2,-7.465374569E-2,9.860857580E-2
6.253808208E0,-3.704591185E-2,-9.229186714E-2,-6.005851070E-2,1.161775066E-1
6.263818208E0,-2.354264438E-2,-1.055527675E-1,-5.777049978E-2,1.226094347E-1
6.273797208E0,-1.728232294E-2,-1.266898674E-1,-4.513699651E-2,1.355962744E-1
6.283807208E0,-4.975717396E-2,-1.376978356E-1,-3.220120360E-2,1.499112664E-1
6.293786208E0,-2.462934941E-2,-1.359331459E-1,-9.524534144E-3,1.384743361E-1
6.303796208E0,-2.740677685E-2,-1.009217727E-1,9.319290023E-3,1.049913558E-1
6.313775208E0,-3.464387566E-2,-6.887026012E-2,3.935526510E-2,8.655719347E-2
6.323785208E0,-2.723399162E-2,-6.499764919E-2,2.498281360E-2,7.476981794E-2
6.333764208E0,-2.243927479E-2,-9.303037047E-2,-1.420346926E-2,9.674662486E-2
6.343774208E0,-6.645799130E-2,-1.094914520E-1,-8.587220907E-3,1.283697123E-1
6.353753208E0,-5.709075183E-2,-1.374230164E-1,-2.474775553E-2,1.508538723E-1
6.363763208E0,-5.189082295E-2,-1.289205801E-1,-3.334725559E-2,1.429168043E-1
6.373773208E0,-4.922770858E-2,-1.240808398E-1,-7.465491056E-2,1.529469769E-1
6.383752208E0,-3.067478567E-2,-9.484768510E-2,-8.234166026E-2,1.292949143E-1
6.393762208E0,-3.031196594E-2,-8.573538423E-2,-1.057644367E-1,1.394829289E-1
6.403741208E0,-3.501634330E-2,-7.284519732E-2,-1.136499918E-1,1.394592689E-1
6.413751208E0,-2.741203934E-2,-7.358545482E-2,-9.606682956E-2,1.240768907E-1
6.423730208E0,-3.821155429E-3,-7.818253577E-2,-8.176278591E-2,1.131912686E-1
6.433740208E0,-2.542895615E-2,-9.920619965E-2,-6.700616777E-2,1.223859811E-1
6.443719208E0,-1.164356053E-2,-1.077823108E-1,-8.126343369E-2,1.354855885E-1
6.453729208E0,-2.635340095E-2,-1.081091702E-1,-4.853890657E-2,1.214006585E-1
6.463708208E0,-2.256879061E-2,-9.749179602E-2,-2.695156882E-2,1.036358416E-1
6.473718208E0,-1.398215443E-2,-9.675504684E-2,1.817897062E-3,9.777701408E-2
6.483728208E0,1.114128470E-2,-9.529090405E-2,1.350823532E-2,9.688630987E-2
6.493707208E0,-4.522821307E-3,-1.027870345E-1,3.817880531E-2,1.097417494E-1
6.503717208E0,-3.519234449E-2,-1.018514800E-1,2.272812724E-3,1.077840005E-1
6.513696208E0,-4.003325433E-2,-1.054691523E-1,1.160496434E-2,1.134066962E-1
6.523706208E0,-6.357852995E-2,-1.214308816E-1,-2.911445846E-2,1.401261581E-1
6.533685208E0,-6.229185015E-2,-1.229108119E-1,-2.125580062E-2,1.394243570E-1
6.543695208E0,-5.161015660E-2,-1.097113073E-1,-4.986213148E-2,1.310969541E-1
6.553674208E0,-3.928539544E-2,-7.301008880E-2,-2.437236657E-2,8.641659339E-2
6.563684208E0,-1.334919333E-2,-6.335925937E-2,-3.529671957E-2,7.374588207E-2
6.573663208E0,-1.858098954E-2,-6.043623626E-2,-6.838435650E-2,9.313544996E-2
6.583673208E0,-3.675647467E-2,-6.090927601E-2,-1.049423182E-1,1.267827610E-1
6.593682208E0,-2.640485644E-2,-7.667395413E-2,-1.065549803E-1,1.339032319E-1
6.603662208E0,-1.365412563E-2,-1.037056321E-1,-7.138163924E-2,1.266358231E-1
6.613671208E0,-3.024647713E-2,-1.163677776E-1,-6.646062255E-2,1.373802147E-1
6.623651208E0,-5.838444829E-3,-1.243433797E-1,-3.607323209E-2,1.296018580E-1
6.633660208E0,2.877414823E-3,-9.770697355E-2,-1.710369051E-2,9.923441150E-2
6.643640208E0,-1.960483700E-2,-8.287960410E-2,-1.944783698E-2,8.735901083E-2
6.653649208E0,-1.113017499E-2,-6.553910136E-2,9.817475080E-3,6.719849269E-2
6.663629208E0,-1.533695430E-2,-8.597336590E-2,1.651195228E-2,8.887792966E-2
6.673638208E0,-2.171071172E-2,-1.196685308E-1,2.514886995E-2,1.241949191E-1
6.683618208E0,-2.992283374E-2,-1.268179214E-1,3.894187152E-2,1.359949651E-1
6.693627208E0,-4.543754339E-2,-1.495425403E-1,3.188486695E-2,1.595123395E-1
6.703637208E0,-4.459437490E-2,-1.126214665E-1,4.918677807E-3,1.212289008E-1
6.713616208E0,-3.896642983E-2,-1.005475509E-1,1.161844034E-3,1.078403567E-1
6.723626208E0,-5.746263474E-2,-8.405898750E-2,-1.225050380E-2,1.025570213E-1
6.733605208E0,-3.901466936E-2,-8.926710248E-2,-5.653555870E-2,1.126367143E-1
6.743615208E0,-1.845352024E-2,-9.358176291E-2,-5.380490899E-2,1.095127709E-1
6.753594208E0,-2.675919771E-2,-9.625686407E-2,-8.261297107E-2,1.296392746E-1
6.763604208E0,-2.210276753E-2,-9.641123056E-2,-7.414094031E-2,1.236144682E-1
6.773583208E0,-2.445861071E-2,-1.013620681E-1,-8.210192442E-2,1.327148013E-1
6.783593208E0,-2.170164853E-2,-1.009305435E-1,-5.780732810E-2,1.183200040E-1
6.793573208E0,-3.815337449E-2,-9.210241735E-2,-6.528767109E-2,1.191680128E-1
6.803582208E0,-3.041429222E-2,-9.351861298E-2,-6.546601117E-2,1.181378803E-1
6.813592208E0,-3.423632473E-2,-6.165362656E-2,-4.080362499E-2,8.147534235E-2
6.823571208E0,-1.862104297E-2,-6.955847740E-2,7.512501528E-3,7.239863741E-2
6.833581208E0,-2.040122777E-2,-8.352396727E-2,1.773109674E-2,8.778869514E-2
6.843560208E0,-3.020905495E-2,-1.097382045E-1,1.953847110E-2,1.154851176E-1
6.853570208E0,-2.422442973E-2,-1.311419374E-1,2.864434004E-2,1.364020856E-1
6.863549208E0,-2.861218035E-2,-1.176570886E-1,1.903268695E-2,1.225727969E-1
6.873559208E0,-2.920216441E-2,-8.910922766E-2,1.544366484E-2,9.503540205E-2
6.883538208E0,-2.763189465E-2,-6.862116873E-2,3.634921610E-2,8.242361258E-2
6.893548208E0,-3.910091579E-2,-8.244866431E-2,9.274267604E-3,9.172064054E-2
6.903558208E0,-3.225791931E-2,-8.707732022E-2,-1.024724772E-2,9.342397519E-2
6.913537208E0,-3.220178604E-2,-9.588381171E-2,-3.515287578E-2,1.070812077E-1
6.923547208E0,-4.266450137E-2,-1.054673982E-1,-6.180097640E-2,1.294719755E-1
6.933526208E0,-5.749713331E-2,-9.329934239E-2,-7.078756213E-2,1.304667260E-1
6.943536208E0,-2.941091001E-2,-1.160362405E-1,-6.363992572E-2,1.355708334E-1
6.953515208E0,-3.710467637E-2,-7.545480967E-2,-7.667219996E-2,1.137928449E-1
6.963525208E0,-3.406734020E-2,-8.250304341E-2,-7.787555695E-2,1.184564823E-1
6.973504208E0,-3.380801618E-2,-7.609624922E-2,-4.897978663E-2,9.660559302E-2
6.983514208E0,7.125124633E-3,-9.931671202E-2,-4.896341443E-2,1.109594189E-1
6.993493208E0,-3.288035542E-2,-8.527579308E-2,-2.326724052E-2,9.431035542E-2
7.003503208E0,-2.884022176E-2,-1.206426769E-1,-5.112221787E-3,1.241472863E-1
7.013513208E0,-2.573067248E-2,-9.841039360E-2,-6.190449495E-3,1.019067944E-1
7.023492208E0,-2.473050624E-2,-9.196091473E-2,2.085350990E-2,9.748475087E-2
7.033502208E0,-2.729714155E-2,-9.453953683E-2,1.013790250E-2,9.892236870E-2
7.043491208E0,-2.142887592E-2,-1.099650764E-1,2.715856254E-2,1.152783687E-1
7.053501208E0,-3.882200360E-2,-1.035606211E-1,1.697212815E-2,1.118928208E-1
7.063480208E0,-3.958272636E-2,-9.883490145E-2,1.088517666E-2,1.070215728E-1
7.073490208E0,-2.952171475E-2,-9.779526651E-2,1.554248393E-2,1.033296405E-1
7.083469208E0,-4.596847057E-2,-1.087283903E-1,1.018818855E-2,1.184852832E-1
7.093479208E0,-3.713157356E-2,-1.106755131E-1,-2.374963582E-2,1.191296276E-1
7.103458208E0,-4.478411704E-2,-9.136040568E-2,-3.483771086E-2,1.075453717E-1
7.113468208E0,-4.578632981E-2,-8.609264910E-2,-3.380275369E-2,1.032034805E-1
7.123478208E0,-3.120629758E-2,-9.355311155E-2,-6.063679576E-2,1.157706297E-1
7.133457208E0,-2.735649079E-2,-9.358293235E-2,-5.557778478E-2,1.122275945E-1
7.143467208E0,-2.636831135E-2,-8.282990277E-2,-7.355329514E-2,1.138690821E-1
7.153446208E0,-1.305770963E-2,-9.165861368E-2,-3.868810236E-2,1.003422867E-1
7.163456208E0,-2.604437560E-2,-1.018883175E-1,-5.406861842E-2,1.182495422E-1
7.173435208E0,-3.082827508E-2,-1.174986291E-1,-2.127977192E-2,1.233253383E-1
7.183445208E0,-2.647794664E-2,-1.045195645E-1,8.497758508E-3,1.081555959E-1
7.193424208E0,-4.207364023E-2,-1.396204001E-1,2.201475551E-3,1.458385882E-1
7.203434208E0,-6.316133112E-2,-1.143276840E-1,1.144884254E-3,1.306196151E-1
7.213413208E0,-4.672773153E-2,-1.283890682E-1,4.631871879E-2,1.442659262E-1
7.223423208E0,-1.143130660E-2,-1.253865230E-1,-2.676270604E-3,1.259349727E-1
7.233432208E0,-1.299075902E-2,-7.986361027E-2,1.044236702E-1,1.321032133E-1
7.243412208E0,-1.799948394E-2,-6.981517017E-2,3.513241053E-2,8.020240444E-2
7.253421208E0,-3.191088706E-2,-1.008036590E-1,4.199704170E-2,1.137692133E-1
7.263401208E0,-6.568265051E-2,-9.962193668E-2,-7.329250932E-2,1.400376120E-1
7.273410208E0,-5.072313398E-2,-1.355858213E-1,-6.687986791E-2,1.594655699E-1
7.283390208E0,-6.928424299E-2,-1.319260490E-1,-4.561939180E-2,1.558393969E-1
7.293399208E0,-1.531619668E-2,-1.288042206E-1,-1.990567625E-2,1.312301378E-1
7.303379208E0,-8.449226618E-4,-8.499980450E-2,-3.753912449E-4,8.500483267E-2
7.313388208E0,-6.860245764E-3,-9.528096378E-2,-3.834662497E-2,1.029368189E-1
7.323368208E0,-2.606981099E-3,-6.397146285E-2,-4.299165308E-2,7.711956071E-2
7.333377208E0,-1.557785958E-2,-7.476366878E-2,-9.696028411E-2,1.234243597E-1
7.343387208E0,-4.195611119E-2,-9.628317654E-2,-5.476034403E-2,1.184460241E-1
7.353366208E0,-3.873604953E-2,-1.547231734E-1,-5.128651321E-2,1.675411840E-1
7.363376208E0,-3.493331283E-2,-1.585636246E-1,1.198796153E-2,1.628080791E-1
7.373355208E0,-2.313626289E-2,-1.362108886E-1,-1.748200536E-2,1.392634674E-1
7.383365208E0,-1.037588418E-2,-1.057521576E-1,3.994291484E-2,1.135192241E-1
7.393344208E0,-4.336002767E-3,-8.861923099E-2,1.516884685E-2,9.001257098E-2
7.403354208E0,-1.722238898E-2,-6.971459806E-2,3.805017114E-2,8.126839108E-2
7.413333208E0,-2.204312593E-2,-5.997547567E-2,3.098965824E-2,7.101630799E-2
7.423343208E0,-3.007369190E-2,-9.341160893E-2,1.283756196E-2,9.896948331E-2
7.433322208E0,-7.015284687E-2,-1.393759865E-1,7.371000051E-3,1.562095361E-1
7.443332208E0,-7.140298158E-2,-1.672034705E-1,-5.361896753E-3,1.818904512E-1
7.453342208E0,-5.906769544E-2,-1.592459947E-1,1.674701035E-2,1.706714441E-1
7.463321208E0,-4.829624712E-2,-9.528681099E-2,-2.910977840E-2,1.107225498E-1
7.473331208E0,-2.810376495E-2,-6.092272460E-2,-1.678794086E-2,6.916093504E-2
7.483310208E0,-2.298803598E-2,-4.681924045E-2,-5.443757772E-2,7.539191563E-2
7.493320208E0,-2.530908823E-2,-5.678932786E-2,-7.962036610E-2,1.010197030E-1
7.503299208E0,-1.069543451E-2,-8.278195560E-2,5.565381000E-3,8.365535224E-2
7.513309208E0,-3.369808853E-2,-1.282335323E-1,-5.212032616E-2,1.424637792E-1
7.523288208E0,-3.921873719E-2,-1.223722833E-1,2.198553085E-3,1.285220554E-1
7.533298208E0,-5.010186732E-2,-1.531917876E-1,-3.665853381E-2,1.652929793E-1
7.543277208E0,-4.512003958E-2,-1.410500443E-1,-3.599896789E-2,1.524036045E-1
7.553287208E0,-1.425434232E-2,-7.388775587E-2,-1.263582731E-3,7.526076922E-2
7.563297208E0,-9.241524339E-3,-6.821888030E-2,9.122826432E-3,6.944384323E-2
7.573276208E0,1.205198854E-2,-7.275982797E-2,5.017963529E-2,8.920335639E-2
